tweet,sentiment
çok güzelsin be karadeniz,Pozitif
canım sağolsun dedim bilemedi ki canda oyducanımda,Pozitif
"""Ameller ancak niyetlere göre değer kazanır ve herkes niyet ettiği şeyin karşılığını alacaktır.",Pozitif
bangtan ile başarılı ve gururlu hava sahası mümkün,Pozitif
 Sevdiklerimizi de üzerimizde hakları olanları da cehennemden âzât et Ya Rabbi Biz de o bedevinin istediğini istiyoruz kabul ,Pozitif
"Vaka sayılarımızda azalma sürüyor. Dikkatli olmalıyız: Azalmalar yavaş, artış hızlı gerçekleşiyor. ",Pozitif
olayın ciddiyetini anlayın sikikler,Negatif
ilk defa bu kadar sanatçı ruhlu biri geldi,Pozitif
Bir ayda insan kadın olduğu için öldürülmüş bilinen sayı cinayetteki tartışma başlıklarımız Evli adamla ne işi var Adam n apsın Katil CHP liymiş Murat Övüç vs Yeşim Salkım NE DİYORSUNUZ YA ,Pozitif
harbi gerizeka ya tam embesil,Negatif
gecenin de hayırlısı cemaat,Pozitif
yıkılmadık tadilattayız ,Pozitif
binnur kaya şapşiği ya,Pozitif
"Borsaİstanbuldan kamuoyuna duyuru... Takasbank, Merkezi Karşı Taraf (MKT) hizmeti verdiği Ödünç Pay Piyasasında",Pozitif
Seni sikem ,Negatif
milletin çocuğu nasıl bu kadar uslu sessiz akıllı olabiliyor benimki tam bir fırlama eslemin peşinde koşmaktan bir,Negatif
herkesi bekleriz,Pozitif
şampiyonluk aşkına takiplesin lütfen sadece galatasaraylı lar ve gt yapanlar katılsın,Pozitif
 Evli bir adamla beraberse ne olduğu belli zihniyetinizi bir kere de adam evliymiş ne olduğu ordan belli diyin,Pozitif
Sistemine sokam ,Negatif
Kardeşim ne kadar LGBT meraklisiymissiniz be kesilmis kesilmemis ne uzattiniz madem cok istiyorsunuz gidin elite izleyin ibne seviciler,Negatif
sinemada sabah ve gündüz seanslarından nefret ediyorum bücür dolu oluyor gelişine tokatlamak istiyorum,Negatif
Sana güvenmeyen ölsün be hslsjsk ,Negatif
biz ne zaman bu kadar alçaldık,Pozitif
 yarım saat önce fingirdeğime uyanmaya çalışıyorum diye bu fotoyu atmışım resmen hatırlamıyorum sonra niye sevgilim olmuyo aq,Negatif
Açık görüş yasağı işkenceye dönüştü! ,Pozitif
html ve css ile sanat yapan kadın diana smith,Pozitif
amk admin kılıklısı,Negatif
bu kadın şizofren hasta  ,Negatif
Fiyatı mı fazla geldi gerizekalı,Negatif
hemen simdi tudor denen orsu evladini kovmayan yönetimin amq bize oturup kahpe kari gibi sakiz çiğneyen teknik adam lazim degil,Negatif
Bazı kahramanlar pelerin takmaz,Pozitif
Açık ve net söylüyorum,Pozitif
 artık yaşamaktan öte bir seçim kalmıyor bana kanımda tortu halinde umutlar dolaşıyor kalbim acılarla seyrelen bir elek ,Pozitif
 Sevişti Bir Bakir İle Bakire Erkeğe Milli Dediler Kadına Fahişe işte burası ,Negatif
günaydinn şizofren olanlar ve olmayanlar jsjshs ,Pozitif
"annen,baban seni büyütüyor yedirip içiriyor, o kadar emekten sonra sen ahlaksız oluyorsun.tivit bu kadar!",Negatif
allah akıl fikir versin,Pozitif
SİKTİR OL GİT OÇ,Negatif
 ismailbbtr Oğlum tipsiz bir keli reddetmek ne zamandan beri herhangi birini kezban yapıyor Ha doğum günü notuna hallenip aşk mektubu yazan zavallıyı destekleyen bir kekonun yazdığı kimsenin s kinde değil tabii Ben sadece seni biraz daha göt etmek için yazıyorum alınma tamam mı velet ,Negatif
Zamanın ruhunu anlamayana gençlerden tarihi ders.,Pozitif
sizin dedeniz belibende onu diyorum orospu çocuğu,Negatif
Aynı şehirde yaşıyoruz da ne oluyor ,Pozitif
İnşallah bi an önce can cekişerek acı cekerek geberir gidersiniz ben gerçekten bunları gördükçe potansiyel katil olduğumu hissetmeye başladım yarın öbür gün böyle bişeye şahit olursam kendime güvenmiyorum ,Negatif
 Albüm notlarını nasıl okuyabilirim LY Her Tear amp Answer Oku İndir https t co dJwnLnoAc MO ,Pozitif
takip et amina koyduğum catır catır sikerim evire çevire amina gotune agzına sokarım,Negatif
danla biliç çok zayıfmış gibi o elbiseyi gitymen,Pozitif
böyle bir adam lazım,Pozitif
enflasyon  1085 dolar 420 oldu ne düşünüyorsun,Pozitif
İğneden ipliğe her şey zamlanmış.,Pozitif
bu ağı açan gerizekalıya sesleniyorum amaç ne ,Negatif
İnsanlar çok kötü Sarıl bana ,Pozitif
survivor 2018in ilk tanıtımında en çok etkilendiğiniz yarışmacı hangis,Pozitif
Instada influnzır bir hanım erkekler için link bırakıyorum diye story atmış ürün listesinde sadece tüy dökücü ve jilet var,Pozitif
Tadını beğenmediği böceği elinin tersiyle iten kurbağa,Pozitif
hocam peki israil yarın bir gün mescid-i aksayı yıkıp süleyman tapınağı yaptığında ne olacak?,Pozitif
"Yakın zamanda avukatımla hakkımı arama yolundaki mücadelem devam edecek. Destek verenlere çok teşekkür ediyorum. Buradan yazdıklarımı gördüğünü biliyorum Bilal Işıtır, nereye kaçarsan kaç, mahkemede görüşeceğiz. Bunları yaşattığın ilk kız değilim, ama emin ol sonuncu olacağım.",Pozitif
sokam ozana beee ne ozani ,Negatif
bazen bir kahve yudumlayıp bir şarkı açarsın susarsın ve o şarkı senin söylemek istediğin her şeyi söyler,Pozitif
 dunki linc tam olarak bu aq ,Negatif
bazıları can çekişerek can verir umarım ,Negatif
Önce çevre değişir sonra insan değişir,Pozitif
tc insanı yine yarrak gibi kıyaslama yapmış.,Negatif
yarabbim bunun ölüsünü görmeyi nasib et,Negatif
Yine ne kaçırdım ,Pozitif
Kene canan haberin varmi,Negatif
bu seneki ilk 100 ümü almış bulunmaktayım vatana millete hayırlı olsun,Pozitif
itlik yapma lan yol al hadi,Negatif
biz dinden uzaklaşırsak allah daha çok bela verir,Pozitif
 Türkiye yi çöplükten adaletsizlikten kadın haklari ihlalinden nasıl kurtardığını gördük ,Pozitif
ben kış mış değilim olm manyak mısınız nesiniz la havle ya normal insanım kışta değilim yazda değilim,Negatif
Hep yanındayız çiçek kız,Pozitif
takımı liderken kovulan ilk gerizeka olmak üzere,Negatif
tüm islam aleminin cumasını kutlamak için neden bana mesaj atıyorsun şeker  kardeşim ,Pozitif
Seni öldürürüm jojukk ,Negatif
 Bu fabrikayı AKP kapatmasaydı Şimdi F leri biz ABD ye satıyorduk ,Pozitif
 Katillere canilere lanet okumak ne işe yaradı bugüne kadar Hiç bir işe yaramadı yaramıyor Katillere hakettiği cezaları vermeliyiz,Pozitif
sorvivor2018 e sms atıp oy vererek masraf yapanlara bişe soracam  ya siz gerizeka lımısınız,Negatif
kancık sennni,Negatif
lezbiyenler amı götü açıyor BOMBA İFŞA,Negatif
uyudum uyandım bir uzun gece,Pozitif
Kardeşimin mekanındayız,Pozitif
aynen kardesim utanmassa gomisi gececek ibne,Negatif
 senin aq pezevenk profilim senin yüzünden genel ev gibi oldu,Negatif
"atam ""köylü milletin efendisidir"" deyince ben de köylü oldum",Pozitif
Vay göt veren ,Negatif
abi siz salak mısınız aq cemal elense cccfc atacak mıydı ,Negatif
Amk ya övündükleri şeye bak aptal sürüleri ,Negatif
tarihten çalışmadığım halde 62 almışım mutluyum baya,Pozitif
 aykul_tevfik Deyyus pezevenk ,Negatif
O alnini açma yaa ,Pozitif
 seninle o kadar çok gurur duyuyorum ki ,Pozitif
Ne kadar cahil olduğunu olduğunuzu bir kez daha ilan etin ,Negatif
Aşkın en acımasız yanı ağzından çıkmaya cesareti olmayan sözlerin yürekte fırtınalar koparmasıdır Louis Aragon ,Pozitif
ve bu doğal akışa sahip erkekler de alternatif bolluğundan kadınları manipüle etmeye kullanıyor bunu aq sizin hepiniz yararlanıyorsunuz bu insanlardan sikinizde de değil çoğunuzun sikem sokam durmadan küfür etmek istiyorum kendimden nefret ediyorum nefret delireceğim ,Negatif
konsomatris bu karı vermez beyler uğraşmayın,Negatif
Benim mail adresleriminden birini ele geçirerek facemin gitti Bu akşam da diğer mailimi yokladılar Hasta insan çok ,Pozitif
sizin beyninize sokayım ,Negatif
İnsanın içi kıpır kıpır ,Pozitif
taşeron örgütleri başarılı olamayınca açıkça kendileri sahneye çıktılaroperasyonlarınız bizi daha da güçlendiriyor,Pozitif
 Çok sık gelemesem de biz yedimizin ARMY i ne kadar özlediğini ve sevdiğini biliyorsunuz değil mi ~Taehyung ~ ,Pozitif
Hayvanlar Bizim İçin Mi Var?,Pozitif
Görmedüm mihrin baka gördüm fenâ dârın sikem Bu fenânun bî mürüvvet mîr ü serdârın sikem ,Negatif
insanlar size beni rahat bırak dediğinde onları rahat bıraktığınızda kimse size ananız dahil orospu çocuğu diye hakaret edemez,Pozitif
sus lan yarrak sende adamlık olsa bedelli diye kaypaklık edip devlete şekil yapmaya çalışmazsın cibiliyetsiz,Negatif
"algı kralları, paralı köpekler... tiksiniyorum sizden sahtesiniz sahte",Negatif
olan sürtük orospu ruhu var,Negatif
"biz bu dunyaya amina kodum zengin arapalarina para yedirmeye, fakir araplarina da yardim gondermeye gelmisiz",Negatif
Knk insan utanıyor,Pozitif
ohh be merhaba cl,Pozitif
Direkt Miafitz Yapsaydınız İsmini Daha çok Tutardı Bu Program..,Pozitif
İyiki doğmuş bir covid emekçisi bırakayım şuracığa. Sağlıkla güzel günlere,Pozitif
200er sayfalık bir sürü bulmaca kitabım olmasına rağmen babamın tek sayfalık gazete bulmacasına salça oluyorum,Pozitif
O askere vuran elleriniz ayaklarınız felç olurda ömrünüz boyunca sürünür acılar içinde can çekişerek geberirsiniz inş ,Negatif
"Antalya'da bir vatandaş, hatalı basım 50 TL'ye 75 bin TL'lik teklif gelmesine rağmen satmadığını söyledi.",Pozitif
Meşhur oldun lann tt olmussun yasin pisliğinde boğul diye ,Negatif
Ben arkadaşlarımı sevgime layık oldukları müddetçe ararım Kalp Köpek yesin kalbi Saatler geçiyor Bahar geçiyor ve biz göçüyoruz ,Pozitif
bu aralar çok gülüyorum hangi bela gelme sinyali veriyo acaba ,Pozitif
ben saka yapiyosunuz saniyodum harbiden enayiyi savunanlar varmis,Negatif
biz de hep sizinleyiz,Pozitif
Biz garibanız o bizden gelmez. Onu yalakacılık yapanlara diyin . Lütfen polemik yapmayın.,Pozitif
çok güzelsin army,Pozitif
sanane be gerizeka yaratık insanın karisindan sen ne olduğuna bak yalaka,Negatif
Müthiş bir kitap değil mi,Pozitif
aa abartı değil lütfen çarpıcı makyaj diyoruz buna,Pozitif
Domal nasil saplarim etegi kaldiripta ,Negatif
"""AKPli vekil adayları çok hınzır. Erdoğan olmasa bunlar, köye muhtar olamazlar.""",Pozitif
ben de boyle kotu biri olursam lutfen beni de aldatainlar,Pozitif
"Diyanet İşleri Başkanı Erbaş, Ayasofya Camisi'ne Prof. Dr. Mehmet Boynukalın, Ferruh Muştuer ve Bünyamin Topçuoğlu'nun imam olarak atandığını açıkladi",Pozitif
Batman da gerçek bir escort veya ücretli seks yapan bir bayan numarası atabilenler,Negatif
Akan rimeli temizlemek istiyorum dedim diye orta doğu varoşu oldum bu sitede,Pozitif
git bakalım neler yapabileceğini görücez,Pozitif
cips çikolata çiğdem kola hazır düğün videosu izler gibi izliycem ayy çok egleneceguk,Pozitif
Hani ne diyim geber,Negatif
paçan da bok var sürtük seni ,Negatif
Birlikte rahmet ayrılıkta azap vardır Haydi birlik olmaya aynı safta omuz omuza durmaya,Pozitif
Çok tatlı çocuksun arada tilt edion valla öldürürüm seni ,Negatif
 Netflix gençlik dizisi afişi değil ,Pozitif
Umut varken gitti bı malı aldı oyuna aq,Negatif
"Kesin öyle olmuştur. Çocukla kız el ele yolda yürürken manyak bekçiler birden bire çocuğa saldırmış, öldüresiye dövmüş ve gözaltına almışlardır. Başka birşey olmamıştır.",Pozitif
su an denize giren kim varsa onun ben anasini sikim,Negatif
sikik sokuk konuşma lan,Negatif
yemekteyiz ahahahaa ağaç veriyorum dedi aslında al sana bu kazığı bir yerine sok demek istedi,Negatif
Namussuz şerefsiz alçak pezevenk onun bunun çocuklarının yazdığı oda TV Ne indirimi lannn ,Negatif
Çok mu acıdı lan,Negatif
40 yaş altı vakaların hiç birinin ölmeyeceğine bahse girerim. İsterseniz hepinizle bahse girerim.,Pozitif
"Gerizekalı, ruh hastası , sakak beyinsiz ",Negatif
Yeşil gözlü olan bir erkeğin tipsiz olma ihtimali ,Pozitif
Fetocu alçaklar sizin için aklini kaybetti şizofren ama tedaviyi kabul etmiyor diye yalan yayarlar Ağlar sızlarlar ki inandırıcı olsun Etrafınızdaki insanlara saldırgan ve tehlikeli olduğunuz yalanini yayarlar Ki insanlar sizden uzak dursun Sosyal izolasyon yaratırlar ,Pozitif
Ellerine siyasetin kiri bulaşmış insanlar tarafından bu ülkedeki cahil ve eğitimsiz sapık kesimine bizi sindirmek için hiçbir şey yapılmayarak sessiz kalınıyor Yine planlı ve yine isteyerek ,Pozitif
İş cinayetleri raporu: 6 ayda yaklaşık bin işçi hayatını kaybetti,Pozitif
Lan olm Amonacoyarız senin cezasınıda sikeriz yarraklarım,Negatif
Hediye aldıklarımızın götleri kalkıyor değer kıymet bilen yok gerekte yok amk ezik ezik takılsın kızlar ,Negatif
yalancı pislik şerefsiz adamlar hala aramızdalar mağlesef,Negatif
İyi de burada neyi niye tartışıyoruz Adam evli yani yasak ilişki yaşıyor Kadın bunu bilmeden birlikte oluyor ayrılmak istiyor öldürülüyor adamın dediğine göre de kadın ayrılmak istemiyor karısına söylemekle tehdit ettiği için öldürüyor Kişilerin ahlaksızlığı kendi sorumluluğunda,Pozitif
geçen ödül oyununda sen nasıl tüm sayılarını aldın ve takımca kaybettiniz bugün de aksi oldu hiç önemli değil aslanım,Pozitif
 HA BU RİZEYE AMİCAN VEFAT ETTU AMICAMIN AMINA KOYAM ,Negatif
Evet..Asıl tehlike  bu..Velilerden izinsiz   aşı yaparlar  Veliler  lütfen  okul yönetimlerini  topluca uyarsın.VELİLER  KENDİ  ARALARINDA  İLETİŞİM  GRUPLARIOLUŞTURSUN.ÖYLE BİR  HABERDE  OKULLARA BASKIN YAPSINLAR.NE İDÜĞÜ BELİRSİZ AŞILARIN DÖNÜŞÜ YOK...,Pozitif
"7 yıl önce Eskişehirin karanlık sokağında organize kötülük vurmayın, öldüm diyen 19 yaşında güzel bir çocuğu kopardı yaşamdan. Seni yüreğimizde yaşatacağız güzel çocuk. Senin ahın emri verenlerin, arkadaşları yapmıştır diyenlerin peşini bırakmayacak.",Pozitif
Tedavisi tamamlanan Burak Yılmaz takımla antrenmanlara başladı.,Pozitif
O nası bi küfür ,Pozitif
Kız arkadaşını eve bırakmak isteyen genci bekçiler tekme tokat gözaltına aldı,Pozitif
etrafı beyaz çikolata kaplı muz fındık ve karamelden oluşan,Pozitif
 öncesi öğretmenler da Zorunlu Hizmet Muafiyeti geldikten sonra zorunlu hizmette çalıştıkları halde,Pozitif
Dağ Keçilerine Dokunma,Pozitif
Ne sokmuşum be acıdan yerinde kıvranıyorsun Ettiğin küfürler konuşacak beynin olmadığının da bi ispatı Hepsini sana iade ediyorum Mal nisanda bu değer biçilmiş Bu güncel değeri değil Belhanda var işte orda Kendi kendine laf sokmaya devam ediyorsun soytari gibisin ,Negatif
"Daha iki lafı bir araya getiremiyorlar, birde eleştiriyorlar kendilerince. Çok komikler ya.",Pozitif
irem sen ne güzelsin öyle,Pozitif
Evet veriyoruz ya burdanz ,Pozitif
Sik kırığı hayatta kaçıramazdım o yorumu ,Negatif
Tipsiz şerefsiz ,Negatif
yediğin gollerde yaz gerizeka,Negatif
Düşünsene camdan dışarı bakıyorsun ve o aşağıda Hayat kısa hava soğuk insanlar karaktersiz Sen benim ait olduğum yersin ,Pozitif
 mevcut duzen dahilinde ask nasil yasanirmis gosterelim mi seninle herkese ,Pozitif
"Koyun dedikleri tarafından 18 senedir yönetilen ,koyun kadar aklı olmayan bir kesim var bu ülkede.",Negatif
Öf yavrum benim ne sikişilir bunla yataktan çıkarmazdım amcığını yedim türbanlı fahişe altımda üstümde inletirim amını götünü parçalarım kahbe orospu karını sikim gavat ,Negatif
yarın iki sınavım var ama ben ders çalışacak gücü bulamadım,Pozitif
nasıl zam yapılmıs mk zaten 422tl bir kaç tanesi muayene istasyonlarında arabalarını yakar bu gidişle,Negatif
Cografya kaderime de sokim ,Negatif
çoktan eskisi gibi şarkı söyleyemiyor deniz seki,Pozitif
bu havalar hepimizi sersem etti,Pozitif
kanka burdan zorlama daha fazla dm den devam et burda gerzek bir amcı gibi görünüyorsun ,Negatif
Kancik herif çekirdek mi çitliyorsun kancik heriffff ,Negatif
ömür boyu güvenemeyeceğin biriyle yaşamaktansa biraz üzül acıdan geber daha iyi sonra geçer,Negatif
bir de gözlük takmış prof olan dallama bir boka benzeme çabası,Negatif
dün gece kitap okurken uyuyakalmışım en son kaldığım yeri eşim işaretlemiş evlendiğimiz insana neden eş denildiğini anlıyorum,Pozitif
"Kanuni'nin öz oğlunu öldürdüğünü 500 yıl sonra bir filmden öğrenen kitleye, ülkenin fabrikalarının, arazilerinin talan edildiğini anlatmaya çalışıyoruzAma onlar Ayasofya'da namaz kılıp, Nex Filiz ahlakdızdır diyorlar",Pozitif
çikolata kakaodan yapılıyor kakao ise ağacın tohumlarından ağaç bir bitki olduğuna göre demek ki çikolata da bir salata,Pozitif
star tırrek,Negatif
Evden çalış diyorsunuz da bugün ,Pozitif
Herkesin beynine sokam ,Negatif
Hayasızlar telefon numarasını bile vermiş,Negatif
senin gibi yavşaklar bu ülkenin kapısından giremez,Negatif
kim derdi kihakkâri  ye doğalgaz gidecek ,Pozitif
 Sessiz kalanlar suça ortaktır ,Pozitif
Avukatlara polis ablukası ve müdahale devam ediyor. Savunmanın onurlu direnişçilerine revâ  görülen hukuksuzluk,Pozitif
İleri görüşlülük diyelim,Pozitif
hepsi show yapmaya geliyor oglum gibi sevdim diyo bizim dombili hala saldiriyor utanma arlanma yok hicbirinde,Negatif
biraz once demet özdemir ben yanlız makyaj videolari cekmiyorum yaptığım isleri koyuyorum youtube a gibi birsey dedi,Pozitif
